,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
AGAP012325,0.661922016,3.251221956,2.505225918,-1.297775954,0.194364335,NA
AGAP012326,19.18533987,2.655771085,0.5197002,-5.110198308,3.22E-07,3.33E-06
AGAP012327,0,#VALUE!,NA,NA,NA,NA
AGAP012328,0,#VALUE!,NA,NA,NA,NA
AGAP012329,3092.163221,-1.066525456,0.154773675,6.890871163,5.55E-12,9.51E-11
AGAP012330,185.7964571,-0.32159493,0.193280996,1.663872478,0.096137916,0.248578228
AGAP012331,1.328201422,0.12517649,1.720157732,-0.072770356,0.941988861,0.974381918
AGAP012332,138.7146112,1.591587366,0.230855889,-6.894289652,5.41E-12,9.32E-11
AGAP012333,26.40830641,0.401149331,0.395737709,-1.01367477,0.310737967,0.559122212
AGAP012334,1515.662573,0.297420054,0.133466296,-2.228428169,0.025851976,0.088101749
AGAP012335,54.37269375,0.100009593,0.290903491,-0.343789594,0.731004527,0.874520248
AGAP012336,64.10839383,-0.179654396,0.279048562,0.643810508,0.519698319,0.744018045
AGAP012339,38.99617787,-0.274065042,0.33831193,0.810095707,0.417885171,0.662631218
